,code_7,ground_truth
2250,1115095,0.06551011800680098
2251,1115215,0.07695493247339795
2252,1115295,0.0564458249492562
2253,1115265,0.0786029857565879
2254,1115260,0.030488985739014297
2255,1115255,0.074482852548613
2256,1115220,0.053699069477272925
2257,1115180,0.09306923124236646
2258,1115300,0.027742230267031025
2259,1115320,0.03405976785259255
2260,1115250,0.06921823789397841
2261,1115245,0.051639002873285475
2262,1115225,0.07928967462458372
2263,1115175,0.06642570316412874
2264,1115110,0.08377604189548973
2265,1115010,0.0823568849016317
2266,1115070,0.12195594295605719
2267,1115115,0.0598334900313689
2268,1115015,0.04944159849569886
2269,1115120,0.0959075452300825
2270,1115125,0.08409649670055445
2271,1115240,0.09824228738126829
2272,1115305,0.024400344442784716
2273,1115315,0.03511269078351947
2274,1115310,0.03241171456940259
2275,1115235,0.06766174312652122
2276,1115170,0.09609066226154805
2277,1115165,0.08666013514107217
2278,1115065,0.07466596958007855
2279,1115020,0.027375996204099924
2280,1115025,0.09375592011036228
2281,1115035,0.07732116653632905
2282,1115060,0.09160429499064206
2283,1115055,0.12126925408806137
2284,1115045,0.10602476121855423
2285,1115040,0.03731009516110608
2286,1115050,0.10680300860228281
2287,1115140,0.08592766701520996
2288,1115145,0.13568972031597354
2289,1115135,0.07896921981951902
2290,1115130,0.09787605331833718
2291,1115030,0.15363518939959755
2292,1115160,0.05955881448417057
2293,1115150,0.17565501243333012
2294,1115155,0.0598334900313689
2295,1239045,0.03132164965029344
2296,1239040,0.04490328804566284
2297,1239055,0.04120893962537182
2298,1239035,0.046884315459442084
2299,1239030,0.047812364337969294
2300,1239060,0.07076372698769998
2301,1239025,0.04973985047029504
2302,1239020,0.10231738885762522
2303,1239065,0.04890103706085699
2304,1239070,0.09682048396173326
2305,1239075,0.09844456949915589
2306,1239080,0.08666548757938741
2307,1239110,0.05548661467963663
2308,1239105,0.09978310153549322
2309,1239090,0.11925428089074686
2310,1239095,0.08402411769434842
2311,1239100,0.042386847817348666
2312,1239005,0.049222284749577946
2313,1239010,0.06080504863735028
2314,1239015,0.08928901037060857
2315,1239085,0.06280392314494734
2316,1239200,0.10681485649971864
2317,1239205,0.058235067127582606
2318,1239210,0.06996060776589759
2319,1239215,0.04808007074523676
2320,1239180,0.05835999678430743
2321,1239220,0.059109574724656326
2322,1239225,0.053826834954578344
2323,1239230,0.033195594501165694
2324,1239235,0.037050566765817194
2325,1239240,0.09567826995739208
2326,1239245,0.0747971701905298
2327,1239150,0.0482763887772329
2328,1239155,0.08968164643460086
2329,1239160,0.09417911407669427
2330,1239165,0.051381783101535496
2331,1239175,0.059430822413377285
2332,1239185,0.03655084813891792
2333,1239190,0.0909666371894847
2334,1239195,0.04551008923546909
2335,1239120,0.07283398987056838
2336,1239125,0.1127757858348742
2337,1239130,0.038906664522871615
2338,1239170,0.041797893721360245
2339,1239140,0.10920636707130799
2340,1239135,0.0829711391590964
2341,1239145,0.08127566524640245
2342,1239050,0.050489428410643945
2343,1239115,0.09981879572312888
2344,1233310,0.004614274656703011
2345,1233415,0.010061826903781284
2346,1233420,0.004353875409710742
