,call_count,avg_call_duration,nighttime_call_count,avg_nighttime_call_duration,incoming_call_count,avg_incoming_call_duration,radius_of_gyration,unique_tower_count,spatial_entropy,avg_call_count_per_contact,avg_call_duration_per_contact,contact_count,social_entropy,travel_time_major_cities,population_count_worldpop,population_count_ciesin,population_density,aridity_index,evapotranspiration,nighttime_lights,elevation,vegetation,distance_roadways_motorway,distance_roadways_trunk,distance_roadways_primary,distance_roadways_secondary,distance_roadways_tertiary,distance_waterways,urban_rural_fb,urban_rural_ciesin,global_human_settlement,protected_areas,land_cover_woodland,land_cover_grassland,land_cover_cropland,land_cover_wetland,land_cover_bareland,land_cover_urban,land_cover_water,pregnancies,births,precipitation,temperature,pc_1,radius_of_gyration_log,travel_time_major_cities_log,population_count_worldpop_log,population_count_ciesin_log,population_density_log,elevation_log,distance_roadways_trunk_log,distance_roadways_primary_log,distance_roadways_secondary_log,distance_roadways_tertiary_log,distance_waterways_log,urban_rural_fb_log,global_human_settlement_log,protected_areas_log,land_cover_grassland_log,land_cover_wetland_log,land_cover_bareland_log,land_cover_water_log,pregnancies_log,births_log,gnd_id,pred_values
0,2983.3472718001,109.736454990446,258.273202447731,158.339897225568,1394.39061703213,108.199741209832,20.5041341300645,67.281489036206,0.386726623906822,13.0679846823297,1520.45589038084,199.580061193269,0.615435085755426,1.20746641349111,5868.59600830078,2655.75749459425,17787.9042847079,12652.7644489667,1855.95132882287,62.6048137943306,6.63636363636364,0.302537551644979,1705.1231553702,0.0,0.0,0.0,0.0,0.0,0.868852459016393,0.0,88.2544002532959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.4075706063933,30.2027725244579,138.39856816766,27.2999992370605,3.0712396099225847,3.020626530693929,0.791845438653669,8.677541087336309,7.884861671212127,9.786273970724942,2.0329215260449436,0.0,0.0,0.0,0.0,0.0,0.625324584221184,4.4914907220023546,0.0,0.0,0.0,0.0,0.0,3.793409964056148,3.4079337256125877,1103005,6.706204935310146
1,3115.09645306117,113.275011143555,256.420452696962,165.039452030686,1454.38940433026,111.778611248664,23.6831861590053,68.324744622046,0.386224281287335,13.5882888604304,1665.96729420395,203.114045520304,0.612015630926234,1.5,29030.7716140747,48955.3984375,15801.4575195312,12622.75,1858.25,63.0,6.76305220883534,0.291243493556976,1090.43989219543,0.0,0.0,0.0,0.0,0.0,0.746618575293057,0.0,76.3383752071496,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,1484.19142913818,1009.43816375732,138.0,27.2999992370605,7.886035475736143,3.16476535159835,0.9162907318741551,10.27614608216572,10.798685353154868,9.66785746283206,2.049375582743623,0.0,0.0,0.0,0.0,0.0,0.557681676056629,4.348190277517167,0.0,0.0,0.0,0.0,0.09531017980432495,7.30262541078427,6.917149181550192,1103010,7.509601963762199
2,3271.99191180976,113.882146328001,272.819562774564,167.605376195512,1535.19194940906,112.623913011339,25.2879740136417,68.665852015514,0.37117962323439,14.3166507198966,1824.76677661999,205.862827918048,0.610921031961809,2.74285862595312,19486.7429656982,16912.3072241791,23230.6721575257,12718.193875346,1853.24118245468,63.0,13.1648351648352,0.181031329344728,1889.36739535422,0.0,0.0,0.0,0.0,4.03611715098329,0.820023837902265,0.0,79.5384533246358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,580.457658375027,394.784725117476,127.836821076691,25.2505500726589,8.67905461901901,3.2303289472965955,1.3198496579586763,9.877540981059866,9.735856000781514,10.053228760237184,2.65076249642234,0.0,0.0,0.0,0.0,1.6166353786167087,0.5988495987514264,4.38873475142262,0.0,0.0,0.0,0.0,0.0,6.363816858555267,5.9783406166322095,1103015,7.5713341995679535
3,2986.16012256566,112.830805300179,254.428355899181,163.728059197257,1400.08357968504,111.454820475188,24.3583114350208,65.2478710699638,0.391207645686447,13.8783269496488,1714.84932544337,192.548711560439,0.605091758364432,3.17986143606894,10767.9502258301,7121.03691592206,24968.5298417462,12886.7132255577,1839.94233162461,63.0,9.54545454545454,0.281947088810196,1761.84162652869,45.7612779747253,45.7612779747253,45.7612779747253,0.0,159.428332450761,0.903010033444816,0.0,89.5908012390137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,202.499031429475,137.724985469405,139.179861227762,27.3179854329024,2.1536334194662405,3.192873123321781,1.430278096721412,9.284422293331952,8.870949047188802,10.125371504557972,2.3556949183079934,3.845055466742058,3.845055466742058,3.845055466742058,0.0,5.077847316060762,0.6434368607356443,4.506352676316038,0.0,0.0,0.0,0.0,0.0,5.310735103470834,4.925258837854364,1103020,6.978447414778974
4,2742.65073452566,109.498519791863,255.465969146404,156.282917153025,1284.38600537562,106.60035005106,23.8711764541428,61.6981448594357,0.3916787527767,13.3972427887888,1558.36814268192,177.460842648117,0.603865021935427,3.81311872175966,8046.52680015564,9406.11032518359,18343.7876648881,13001.9973815334,1833.17476597363,63.0,8.41935483870968,0.273444098567498,1737.05229649992,0.0,0.0,0.0,0.0,0.0,0.811918063314711,0.0,88.5744004249573,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,398.831253412826,271.255767407019,139.923546497264,27.3702685861754,5.195544882918653,3.172671725024072,1.571345256910508,8.993120093413536,9.14922109989123,9.817046249290204,2.2427665977831355,0.0,0.0,0.0,0.0,0.0,0.5943859876771401,4.49506956961525,0.0,0.0,0.0,0.0,0.0,5.988538403655001,5.603062166958653,1103025,7.450380126771795
5,2936.90105858042,114.98362783559,248.879374194643,167.938949227656,1374.87457065954,112.727597910422,27.2860619941226,64.9327855213056,0.385921488269553,13.5425568680831,1712.06102634084,191.809030351818,0.605606159745456,3.99070001518623,11980.9896392822,10234.6245292006,18432.2279867337,12635.518239585,1866.2398361084,62.910266813565,14.5324675324675,0.204246655867872,2002.92506406098,0.0,0.0,0.0,0.0,75.5511891799296,0.800291545189504,0.0,81.3336731303822,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.333333333333333,453.40905759172,308.375586397804,138.019712723093,27.2967811787757,8.56840251571672,3.3063760221502174,1.6075761835290574,9.39115993795331,9.233629515207975,9.821855932491045,2.742932512656891,0.0,0.0,0.0,0.0,4.3379596566653245,0.5879486213361921,4.410780175041014,0.0,0.0,0.0,0.0,0.28768207245178073,6.116794714917825,5.731318476421459,1103030,8.621946901467085
6,2941.9373683984,116.860370225864,260.980648004546,170.379261918182,1356.87980980319,110.990862473517,32.9269263035792,67.314604033733,0.389820694258105,13.4745673419926,1738.46425093026,190.411060796888,0.60103500947995,3.65841122757862,11786.8153610229,11451.6833335976,15164.4228869483,12737.4422506213,1853.56520411636,62.9296165627915,8.28467153284672,0.106278679051494,1760.92644081053,0.0,0.0,0.0,0.0,0.0,0.770559210526316,0.0,77.5491199016571,0.0,0.0,0.0,0.0,0.0,0.0,0.857142857142857,0.142857142857143,477.939618253862,325.059472446906,53.4560852498671,10.5947372732587,7.91474708557954,3.4942907517214157,1.5386744517170332,9.374821680435195,9.345979333805447,9.626707363806613,2.228364818071943,0.0,0.0,0.0,0.0,0.0,0.5712954348382508,4.363724160331504,0.0,0.0,0.0,0.0,0.13353139262452274,6.169484402867566,5.7840081577330436,1103035,8.547844073032035
7,2944.749493725,111.217054553742,278.463824228016,158.173576785688,1382.20278353475,107.192910098034,25.2302266811856,62.4615653996707,0.3817888748674,13.4831136642319,1604.33556641136,191.950077186965,0.60779981381034,4.0,14836.8133125305,26966.927734375,15784.4077148438,12948.0,1834.0,63.0,10.4273504273504,0.289993191173507,909.174014312428,0.0,0.0,0.0,0.0,0.0,0.842056932966024,0.0,95.0033777025011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1504.25024414062,1023.08068847656,139.0,27.3499994277954,6.079596776202229,3.2280427472018083,1.6094379124341003,9.604934154956512,10.202403577229758,9.666777878263657,2.4360096423041844,0.0,0.0,0.0,0.0,0.0,0.6108828455889204,4.564383375249933,0.0,0.0,0.0,0.0,0.0,7.31604987640101,6.930573637207346,1103040,8.622156634936898
8,3019.19216633689,113.694162105241,282.73072931766,164.551512454246,1404.66029056886,108.768964038841,32.7483289782996,66.0783846587919,0.369176344226351,13.7559931362387,1680.01487123806,192.869129808328,0.604960940880379,2.70376656940062,5861.680519104,7474.08631978405,21542.5519797175,12994.4743860717,1831.22257441714,63.0,14.7692307692308,0.288909785165331,972.826682344521,0.0,0.0,0.0,0.0,266.817518200064,0.961432506887052,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,305.480693715192,207.765557232318,138.648116760901,27.3648111595502,12.80848207993233,3.4888519372161437,1.3093502935778774,8.676362204451724,8.919330945989408,9.97778542000262,2.7580606216768735,0.0,0.0,0.0,0.0,5.590305846353078,0.6736750771471247,4.61512051684126,0.0,0.0,0.0,0.0,0.0,5.721886580919765,5.336410315323284,1103045,8.965264214141351
9,3059.61323322992,112.138300407598,293.991197580511,161.846050411733,1428.72521538481,107.67701046463,33.2295687002958,65.7069700625722,0.357228599751882,13.9265995632982,1653.24619359589,193.810433171751,0.606700156723339,2.33740217731881,8495.9712600708,6761.63192065334,25976.3799610909,12885.0808990396,1841.29222766197,63.0,11.4166666666667,0.147949165335509,1338.4430832097,41.003312171857,41.003312171857,0.0,0.0,286.676371958498,0.954407294832827,0.0,96.0246398925781,0.0,0.0,0.0,0.0,0.0,0.0,0.99758794201681,0.0024120579831903,236.356711203177,160.752497603958,137.734429559435,27.3683169055707,9.8224847184516,3.503440103055543,1.2051927131301678,9.047465056635906,8.819167430639634,10.164942941066021,2.5190396561574615,3.737748476408675,3.737748476408675,0.0,0.0,5.661836139824762,0.6700869734722477,4.574964965757004,0.0,0.0,0.0,0.0,0.0024091536406906557,5.465342152026197,5.079865900191168,1103050,8.004930135520093
10,2945.62210163574,111.365467147573,315.078355599498,163.363694283525,1300.45727788518,94.0776731105352,39.9227850962513,64.3721737664013,0.391854884876263,13.0999010570528,1536.92962905041,187.566517782848,0.591376757223725,1.45869955528135,7305.96896362305,5109.57687646038,28376.2543790481,12860.4657311826,1844.77498393923,63.0,8.76923076923077,0.144692953469384,1423.65043345821,397.777347792526,0.0,0.0,0.0,447.713202655781,0.885245901639344,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,153.504082875901,104.402218710957,137.541300560542,27.3999996185303,8.43448404995353,3.6869472159498264,0.8996325741024721,8.896583824296641,8.539067568501185,10.253307960997716,2.279237728997055,5.988403235553,0.0,0.0,0.0,6.106383936787477,0.6340582641899386,4.61512051684126,0.0,0.0,0.0,0.0,0.0,5.033727165213588,4.648250927243378,1103055,7.954770296022644
11,3105.06624057516,109.449638962959,331.180638769301,157.388240485746,1432.4094244961,99.8246785971049,33.7670036637503,62.110162778927,0.362450110686173,13.5056637904365,1549.37280984176,195.220774301491,0.609237193419885,1.89781135353628,8286.19993591309,4604.89344261449,28113.4667128875,12884.4423337071,1842.4979202848,63.0,19.0,0.145247356424991,1098.77394487709,354.258219641096,0.0,0.0,0.0,817.356690799993,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,148.086108081964,100.717308801491,137.71280666172,27.3999996185303,10.2887224921843,3.519484102707022,1.0639557463815843,9.022467427010652,8.435091945639401,10.244003982973362,2.995732273553991,5.872844904334017,0.0,0.0,0.0,6.707298293882291,0.6931471805599453,4.61512051684126,0.0,0.0,0.0,0.0,0.0,4.9977939159421245,4.612317669775176,1103060,8.200467716323656
12,3187.47753801662,107.666791401346,351.664061448469,153.28030401194,1487.96551329296,99.2595906165324,31.428812432202,59.8330043956398,0.35239448053015,13.5134900564904,1515.8178246399,198.895169388212,0.617535937486341,1.54458207218185,7811.46823120117,7307.13774372042,27839.2899878568,13137.3051713805,1827.57423407354,63.0,19.8181818181818,0.181063148848398,757.544755375248,301.699291019713,107.379617935779,0.0,0.0,596.898066166475,0.989090909090909,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,227.250795555739,154.559319650532,139.692080029336,27.3999996185303,9.520443777723422,3.447725065564984,0.933966421264974,8.963476227630139,8.896743765667344,10.234203610813399,3.0358267307558684,5.712739873836997,4.685640044903659,0.0,0.0,6.393420281505437,0.6876777047554098,4.61512051684126,0.0,0.0,0.0,0.0,0.0,5.426054233846792,5.040577968607548,1103065,7.8637649289487275
13,2955.77476275724,105.995169713512,312.52971435196,148.963147049627,1385.10399726452,100.816321057635,24.8878147144444,58.7947205780358,0.367051283705537,13.3102232129957,1541.37844866062,193.84920151557,0.617592529065725,2.15022066993527,13155.5983581543,15114.3601199173,29574.4620381653,13177.3114715295,1827.40728315531,63.0,10.2131147540984,0.215340407243787,146.999041372129,146.999041372129,86.7300850123121,0.0,0.0,77.5797965276321,0.967984934086629,0.0,99.8226003646851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,449.97559946082,306.040391705036,140.217683960079,27.3999996185303,7.626485750295131,3.2143783147928082,1.1474725043315832,9.484678688043784,9.623466732263335,10.29466649893188,2.417084053449243,4.997205796527793,4.47426488516196,0.0,0.0,4.364114624761119,0.6770101431569725,4.6133625404730845,0.0,0.0,0.0,0.0,0.0,6.1091933578738224,5.72371709227734,1103070,6.755051453458647
14,2785.85687713391,105.385326178553,293.866921420535,146.193921707978,1311.31532086641,102.076696069842,20.0403851054547,61.2871019759027,0.395812940913916,13.0499686490355,1518.84018612369,189.287556922954,0.615515252731651,3.68210418084828,15148.8036499023,14505.8255841712,26991.6970377911,13259.1035386848,1827.16722500885,63.0,8.765625,0.233230768954358,256.086165492492,0.0,0.0,0.0,0.0,0.0,0.91958041958042,0.0,98.0560005187988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,464.586946592594,315.977958579507,141.763261920028,27.3999996185303,6.624769136856068,2.9977494928710797,1.5437476201770521,9.62574285045104,9.582374547592925,10.203284580574532,2.2788685663767296,0.0,0.0,0.0,0.0,0.0,0.6521066306896782,4.595685352014305,0.0,0.0,0.0,0.0,0.0,6.141148723929112,5.755672459823501,1103075,6.400616678379188
15,2908.37510277893,108.74660927096,281.080730262504,152.536989657632,1370.02554893082,104.76684777084,23.2568808076975,61.9670328404252,0.378190850764255,13.3679136808561,1548.07403349655,191.54871313213,0.609871302915945,4.0,8778.53637695312,9257.77720108466,26887.1172118944,13193.3502757451,1826.09299015532,63.0,13.3571428571429,0.272040607906948,650.761904552662,0.0,0.0,0.0,0.0,98.6557776705863,0.972375690607735,0.0,99.1484802246094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,303.153824320117,206.182992071542,140.969001844206,27.3999996185303,7.601773539754313,3.146601036967354,1.6094379124341003,9.080178880787706,9.13332726720191,10.199402536817995,2.66424757844382,0.0,0.0,0.0,0.0,4.601722024612633,0.6792387505138134,4.606653887005267,0.0,0.0,0.0,0.0,0.0,5.714240347711521,5.328764085501743,1103080,7.353686024509599
16,2662.40769819756,104.516563176585,263.548487206335,144.289388828618,1255.09896279086,101.490722761012,20.9333213529525,64.10842542656,0.390814668212399,13.0779342750163,1442.3736914469,178.066043450227,0.607632179771477,4.0,6724.88708496094,3034.0052205822,21845.1680983844,13258.2534685924,1827.11581378172,63.0,7.05555555555556,0.270295250671104,865.415692113238,207.350389162326,207.350389162326,0.0,0.0,0.0,0.832214765100671,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.007361647254,78.89969772804,142.11580472448,27.3999996185303,6.14863377405446,3.0413422124946936,1.6094379124341003,8.81371910431525,8.017968423618049,9.991735036406714,2.08636198452441,5.339221225696456,5.339221225696456,0.0,0.0,0.0,0.6055254892395006,4.61512051684126,0.0,0.0,0.0,0.0,0.0,4.753653651569034,4.368177396767684,1103085,5.962644413002908
17,2668.5490769245,126.302177258241,274.837136973013,168.230523627576,1247.31801521497,96.871182797864,19.8293408748057,58.9370653810756,0.3509810077155,11.9334520495739,1445.39011128448,184.975611653117,0.628628217692521,3.44399750168927,11361.6176700592,17378.1208719503,27053.4932925404,13393.4894132498,1828.65626079561,63.0,8.72368421052632,0.275038114561225,0.0,0.0,0.0,0.0,0.0,86.4719249684058,0.865384615384615,0.0,94.4246654510498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,550.367022111391,374.31927421068,143.300216997593,27.3999996185303,7.002707867688576,2.9871627031898584,1.4915543096010937,9.33808409443292,9.763024814798392,10.20557141798976,2.2745645806618713,0.0,0.0,0.0,0.0,4.471317884373852,0.6234672599219553,4.558337092741468,0.0,0.0,0.0,0.0,0.0,6.310585368602048,5.925109107601924,1103090,7.377244079051148
18,2639.68015446371,120.698549395011,277.548284008617,159.269862709611,1234.45054935451,92.4170667861594,19.6792021857572,54.2427662671941,0.341351626283786,11.9708430102733,1426.56670348004,182.882378396824,0.633714549209989,2.76212130098888,15434.8996429443,10617.2798670469,31217.4942517539,13288.8305066081,1827.23818338336,63.0,6.39024390243902,0.215157431548278,0.0,0.0,0.0,0.0,0.0,0.0,0.905292479108635,0.0,98.5274670918783,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,299.452677109958,203.665742563965,141.762243311127,27.3999996185303,4.507790022273726,2.97956235146076,1.324982974109387,9.644451221142742,9.270332310589334,10.348733929853907,2.000160738805061,0.0,0.0,0.0,0.0,0.0,0.6446355291342715,4.600433657244088,0.0,0.0,0.0,0.0,0.0,5.701956398760534,5.316480133164052,1103095,6.133024833715661
