,call_count,radius_of_gyration_log,avg_call_duration,nighttime_call_count,avg_nighttime_call_duration,incoming_call_count,avg_incoming_call_duration,radius_of_gyration,unique_tower_count,spatial_entropy,avg_call_count_per_contact,avg_call_duration_per_contact,contact_count,social_entropy,pc_1,gnd_id,pred_values
11167,1710.77440296777,3.321971752855138,119.097717327165,129.097611871087,166.240155130226,796.677950382564,118.330100465685,27.7149437381462,36.5202875028982,0.325942398788714,11.0631014060077,1497.17485893217,141.76698353814,0.599785964153215,-1.1773093707280458,7121175,-2.083134480044513
11168,1465.93587541474,3.3520464991175967,123.00716176185,116.218293291464,167.188631984154,674.138993595172,120.799701878965,28.5611241907407,33.9743729365076,0.360078595077295,10.4852490070784,1458.46989821,126.015506472147,0.593236339350094,-2.549374419459404,7121180,-2.4708362848114622
11169,1655.26259883938,3.3271073421781123,120.960244001668,125.835358232567,167.441517327527,770.837050225986,120.041381621705,27.8576424145631,36.1482236237484,0.336436048586522,11.0838802540146,1532.45874946866,137.334646079736,0.595197541384815,-2.9584176619880576,7121185,-2.0947143514656656
11170,1373.56402567797,3.3247137037240098,130.731176547451,106.67462053478,170.884954560747,660.121630293393,131.634399153602,27.7910410320535,34.4458022994117,0.400077934949432,11.8444225794674,1847.45914502513,112.250477443643,0.569768371384387,-0.4400569398738566,7121190,-2.307412380241231
11171,1300.76470588235,3.3253046696692246,133.242688574197,101.833789329685,171.887706142257,630.640902872777,134.506623616628,27.8074694447236,33.9979480164159,0.416082829723311,12.0130996244236,1923.08095111428,105.878248974008,0.563287964841042,-1.3751980778597812,7121195,-2.3628779917036447
11172,1322.67149615768,3.3309124569801867,132.421760203397,103.822191314275,172.127195111807,635.347119207087,133.048840417257,27.9638458720974,34.0948429112455,0.409146713666067,11.828692931161,1872.58934841916,108.324573855451,0.565675635897897,1.9432349968897509,7121200,-2.4189064717195574
11173,1017.55113636364,3.562520820869078,127.145798213245,83.8162878787879,166.889328324144,459.5625,128.726651498852,35.2519490831642,25.6931818181818,0.356297860909885,8.66706657040441,1246.87553175402,103.126893939394,0.606888010598082,-3.5027595071244613,7124005,-4.625249620323955
11174,1175.81736891772,3.5414846494555428,125.175563539457,97.0194698412876,165.931264419255,538.87270418229,126.533765781565,34.5181284881898,27.4917467520829,0.359602785093402,9.39707451861656,1330.1442111424,111.222433096276,0.608220833248521,-4.107111272847869,7124010,-4.120270014583847
11175,1535.51955771092,3.4588684610747595,114.465036587602,118.117631225967,151.479163435643,735.284185580238,115.275400485159,31.7809947284929,30.100977545171,0.336289425650207,10.6714387894718,1349.58731907283,130.470144514095,0.620667134331754,-4.96714745683873,7124015,-3.7072155344295648
11176,1658.83384754936,3.4315445127525397,111.36180506398,126.298048663739,147.646626889051,800.994471759663,111.99765245604,30.9243689655464,31.1185138384387,0.331584989808083,11.1479006170864,1373.1845429654,136.980634805824,0.624078944114065,-4.874048760403002,7124020,-3.4254540329951686
